Date,ada_volume_obv,ada_momentum_rsi,ada_trend_macd,ada_volatility_atr,atom_volume_obv,atom_momentum_rsi,atom_trend_macd,atom_volatility_atr,avax_volume_obv,avax_momentum_rsi,avax_trend_macd,avax_volatility_atr,axs_volume_obv,axs_momentum_rsi,axs_trend_macd,axs_volatility_atr,btc_volume_obv,btc_momentum_rsi,btc_trend_macd,btc_volatility_atr,eth_volume_obv,eth_momentum_rsi,eth_trend_macd,eth_volatility_atr,link_volume_obv,link_momentum_rsi,link_trend_macd,link_volatility_atr,luna1_volume_obv,luna1_momentum_rsi,luna1_trend_macd,luna1_volatility_atr,matic_volume_obv,matic_momentum_rsi,matic_trend_macd,matic_volatility_atr,sol_volume_obv,sol_momentum_rsi,sol_trend_macd,sol_volatility_atr
2017-11-09,18716200.0,100.0,0.0,0.0,,,,,,,,,,,,,65281352544,65.55137347824427,547.2984450185759,381.1485491716111,893249984.0,100.0,0.0,0.0,3347920.0,100.0,0.0,0.0,,,,,,,,,,,,
2017-11-10,11949420.0,0.0,-0.0003935955783240866,0.0,,,,,,,,,,,,,60073102688,54.410978869754906,482.1497079879791,430.5466825357,7264000.0,0.0,-1.725550811854589,0.0,1222460.0,0.0,-0.0029010711572109438,0.0,,,,,,,,,,,,
2017-11-11,17481640.0,6.490363257226619,-0.0006721152339336477,0.0,,,,,,,,,,,,,55164422496,49.88392683041931,404.8288458537454,454.38498303213,849564992.0,43.44211103605767,-1.8270893220623066,0.0,-1016520.0,0.0,-0.0057657048921517795,0.0,,,,,,,,,,,,
2017-11-12,10201390.0,3.6866471764155193,-0.001158680549646133,0.0,,,,,,,,,,,,,46207072608,43.752000253857986,307.12685119112666,519.550488635167,-763914944.0,36.04004750810255,-2.4261178694362115,0.0,-6471720.0,0.0,-0.008652106904907753,0.0,,,,,,,,,,,,
2017-11-13,14620830.0,22.713445118038337,-0.0013806257718520475,0.0,,,,,,,,,,,,,52470322528,53.04685848580135,275.69441685320635,564.2854300060253,277975040.0,48.36229119675453,-2.1651605742841866,0.0,-3479070.0,21.62864340098139,-0.009843868186813515,0.0,,,,,,,,,,,,
2017-11-14,17654120.0,26.32591265205764,-0.0015051169634159901,0.0,,,,,,,,,,,,,55667432544,54.069676448302324,254.00944912431532,538.1798850522978,1347655040.0,65.40555499324662,-0.267598928353209,0.0,-1275660.0,28.525577416318313,-0.010263112859911772,0.0,,,,,,,,,,,,
2017-11-15,24512920.0,28.16806864471799,-0.0015683495066082728,0.0,,,,,,,,,,,,,59868312672,62.0134606135614,288.35337269071897,555.110919984568,624989056.0,60.97649868738455,0.8811969776093065,0.0,-2965440.0,27.504214166798377,-0.010632251850141106,0.0,,,,,,,,,,,,
2017-11-16,29401050.0,37.10829266267012,-0.0015094763570309526,0.0,,,,,,,,,,,,,64992122464,67.03646404426937,356.3401611682775,578.6798084548611,-172264960.0,58.54607547579652,1.5771244735438472,0.0,-4731600.0,20.843172754424685,-0.012106725556509046,0.0,,,,,,,,,,,,
2017-11-17,25822180.0,30.582285814440226,-0.0015902968473537824,0.0,,,,,,,,,,,,,60340452448,64.355452515656,392.56641299101466,565.161827609375,449468032.0,59.59399649471399,2.2216589398330484,0.0,-7278960.0,17.95217694527436,-0.013930627085853103,0.0,,,,,,,,,,,,
2017-11-18,28752730.0,34.66363813838629,-0.001587950553233717,0.00403360035270451,,,,,,,,,,,,,64007642464,65.10515175622534,422.94938821156666,550.8006741453125,1099107008.0,68.4778745828588,3.9152885129541914,19.234600830078126,-5330490.0,29.619992325302476,-0.014305573868518162,0.03415330350399014,,,,,,,,,,,,
2017-11-19,33477780.0,44.733010529548615,-0.0014312068118569367,0.003919940311461668,,,,,,,,,,,,,67156962400,67.34985543364493,461.5848580966949,536.5016125901564,2280636992.0,71.48343663583609,5.737962613854052,19.966240234375,-6977110.0,26.535633190994304,-0.01511580732466361,0.03237757325172421,,,,,,,,,,,,
2017-11-20,49650180.0,51.72655747529961,-0.0011726731459425419,0.003996746124699692,,,,,,,,,,,,,70645412448,68.79055126481234,499.68912698494023,521.6015001592657,3087664000.0,75.97825263740697,8.085302265482937,19.854415405273443,-8893990.0,26.476027085651154,-0.015591987186388517,0.030100915491580938,,,,,,,,,,,,
2017-11-21,43813390.0,46.43812861206609,-0.0010565492788303862,0.003827571614272873,,,,,,,,,,,,,66367802464,66.30707969874868,513.527533587725,528.0363696745892,2137752000.0,69.89514594409934,9.32736754999172,20.046674670410162,-10846700.0,24.025276088013385,-0.016362612558444872,0.02851172416806218,,,,,,,,,,,,
2017-11-22,48751870.0,47.4509909865761,-0.0009360584678134408,0.003559114368576535,,,,,,,,,,,,,70001332576,68.05688044388233,533.0590799557149,498.3327327071303,2938571008.0,76.40476959955654,11.809665787262759,20.16930822875977,-8137040.0,36.00615070933195,-0.0156995574903262,0.028085651660561532,,,,,,,,,,,,
2017-11-23,43619570.0,43.029550129943544,-0.0009191377458604814,0.0033266029865909206,,,,,,,,,,,,,65776152672,63.849401764339326,525.153396044032,471.3624965457922,4784251008.0,82.38345689446689,15.974294589320778,23.098376551391606,-11462800.0,34.23282798854338,-0.01533069636299314,0.02860238641315696,,,,,,,,,,,,
2017-11-24,49121920.0,47.50143688086244,-0.0008205800423567201,0.0031573426748545685,,,,,,,,,,,,,70834762848,66.10740055589405,530.1194781650765,467.549244938088,7077080960.0,88.9800965509976,24.219982509497754,28.610038530041503,-7699540.0,51.868081160742406,-0.012590537557640336,0.02948734751177428,,,,,,,,,,,,
2017-11-25,55278380.0,55.738450937145075,-0.0005692816999358918,0.003111608507504912,,,,,,,,,,,,,75176822880,70.98588008468066,570.8249495379441,480.7713223974042,5655000960.0,84.43874671543132,29.715435428509636,28.16293238211548,-9992370.0,46.26755254871091,-0.01125444092472469,0.028403412617736434,,,,,,,,,,,,
2017-11-26,85805480.0,70.12465347943237,0.000103550648857198,0.0037741476436890806,,,,,,,,,,,,,80652402784,74.89485723709353,639.2589710426082,507.4281745326638,6852780928.0,84.9237463067901,34.085519211113365,27.458339583357052,-8131670.0,47.256584520188454,-0.009925505487939884,0.027153670475626036,,,,,,,,,,,,
2017-11-27,163582776.0,83.83559911946715,0.0017671480544335372,0.005476232764760043,,,,,,,,,,,,,86305722976,77.80573999674657,724.5031720707057,505.4653375481474,8249260928.0,85.77627539329949,37.84088002867844,27.20450696779478,-3889120.0,47.94132731494943,-0.008669097730850145,0.025801804380784076,,,,,,,,,,,,
2017-11-28,403920776.0,95.240944321724,0.008566717216541044,0.013306709883486678,,,,,,,,,,,,,92654542944,79.09259703952064,802.2147050142776,493.8588428558326,6902760960.0,81.66911910322234,39.757337643163964,26.097358883319988,-9140880.0,44.20240142672557,-0.008203694477325052,0.0248765245531526,,,,,,,,,,,,
2017-11-29,193295784.0,71.61306197840109,0.011401151822235826,0.01852303915429901,,,,,,,,,,,,,81085743200,75.74498065176844,840.381394620902,636.1099702889994,4226820864.0,62.154676624908795,37.18578366861783,33.21122223815205,-14193600.0,33.03497708468771,-0.010231988640938494,0.026822171698915383,,,,,,,,,,,,
2017-11-30,317640784.0,77.61998410252913,0.015898259965474885,0.02052923595793954,,,,,,,,,,,,,89396432992,77.79651420011066,888.227586307763,732.3939927913495,6129860864.0,65.93863843674427,36.31007887667613,36.31549979461028,-9571730.0,45.11178228010956,-0.009693769128890917,0.027603355429387764,,,,,,,,,,,,
2017-12-01,391298384.0,79.404471638258,0.020155365044118162,0.020308413111161397,,,,,,,,,,,,,96179552864,81.43383929911285,974.7825503210279,794.3595739809646,7377740800.0,69.22451129583563,36.759847318712104,37.1136495221805,-5218750.0,48.05822417786845,-0.008574334174524245,0.026672420545056474,,,,,,,,,,,,
2017-12-02,448010984.0,79.55737228672231,0.0233407044212781,0.01925127178697992,,,,,,,,,,,,,101318052960,81.86080687489309,1039.3850714103828,756.4336751766181,6434090816.0,68.09879468404738,36.44673859102534,35.36088442347807,2178040.0,57.98146755490904,-0.005200425588291757,0.029486578086288285,,,,,,,,,,,,
2017-12-03,401552084.0,79.21250620002502,0.025526954004372576,0.018753644558214027,,,,,,,,,,,,,107926362720,82.92284463179891,1097.9861238895319,780.4603271902063,7424647808.0,68.52746076637105,35.97784945455851,34.9209965426537,10943880.0,63.63610409931425,-0.0006844873592092293,0.03273002032572465,,,,,,,,,,,,
2017-12-04,477944788.0,79.91286844921751,0.027273035736971554,0.018837879656931344,,,,,,,,,,,,,114058772576,84.25652453234412,1158.0298416565056,759.9543335336856,8430197824.0,69.33072360907248,35.54757155938478,33.57539652217739,3962290.0,63.21372517636772,0.0027778402754493614,0.03410471878171954,,,,,,,,,,,,
2017-12-05,427563688.0,74.3477542030453,0.027661595683748333,0.01791679164097957,,,,,,,,,,,,,120954032736,85.22217963204706,1212.5765739051985,726.698939242817,7213477824.0,66.42569202824576,34.2530962784125,31.80765789535028,16421490.0,76.64288245141177,0.012183300118042278,0.03994684578526909,,,,,,,,,,,,
2017-12-06,351874888.0,68.43918959830552,0.026881070250400665,0.018022012415464982,,,,,,,,,,,,,133610332768,90.7897616358482,1430.9368006972782,899.2689867247852,5215217856.0,54.17510847851399,30.08102534970942,32.93399354624494,4033590.0,69.42066968980288,0.01763393502564803,0.044532860769768604,,,,,,,,,,,,
2017-12-07,280850288.0,61.68825881413688,0.024978982766831623,0.018087311121466405,,,,,,,,,,,,,151561032288,94.30221458496504,1873.5433342871147,1193.5820294585567,7344787904.0,55.6526922594073,26.9337767565292,32.33919343478451,-2664190.0,60.71798891372776,0.019190119655016408,0.04733417521769409,,,,,,,,,,,,
2017-12-08,350942688.0,64.71530305010407,0.023998931253401995,0.018437579452373964,,,,,,,,,,,,,130425033312,81.90080132399974,2092.843209536566,1475.873826512701,9681167808.0,60.720253981439356,25.885959058116498,33.474774823727934,-7192760.0,57.08822920219652,0.019007002881285345,0.04876695654560274,,,,,,,,,,,,
2017-12-09,414251288.0,65.92128480739167,0.023288167873188256,0.019103721689622148,,,,,,,,,,,,,116513733216,71.33553782303412,2129.830353088424,1639.096404798931,11685017792.0,64.2726320988074,26.163721249358446,34.93889707280046,-10366360.0,55.553555369137406,0.018139022633126917,0.048019260899148694,,,,,,,,,,,,
2017-12-10,367874688.0,60.877410989722684,0.021721795770678495,0.01915944970676947,,,,,,,,,,,,,129947033184,72.10762486710995,2156.6501494791864,1737.5867643190381,10280837824.0,54.59937864296878,23.547942199591034,35.843808024700095,-7223790.0,58.220530048446015,0.018372189629963842,0.04832653469078748,,,,,,,,,,,,
2017-12-11,407388588.0,64.37149574122631,0.021132668829403803,0.01851800403323455,,,,,,,,,,,,,142100933216,75.85116324079392,2271.2599909237524,1774.7381464808846,12052277824.0,66.96720795806027,27.086655525178458,40.04592624566759,310380.0,59.64952674016127,0.018959267500800098,0.04773628055661626,,,,,,,,,,,,
2017-12-12,467445388.0,67.85481545166486,0.021428063567688865,0.019044803720653217,,,,,,,,,,,,,156704732768,76.92851353962129,2373.3496077216478,1718.2844490202958,17232107584.0,78.61460772155306,40.4230110035391,51.323734133796144,-10009820.0,52.340713017631565,0.016876375965908047,0.049029453154889116,,,,,,,,,,,,
2017-12-13,529020388.0,67.95999757941836,0.02144641430301386,0.019088923610991383,,,,,,,,,,,,,143727832672,69.86458391976365,2345.9410988214604,1707.795945524516,21756647488.0,81.29052095120281,54.506240836927645,61.210861452838415,429980.0,58.11175724060032,0.01748153721274215,0.050508709451395906,,,,,,,,,,,,
2017-12-14,838327396.0,83.6699821970887,0.02970988099370861,0.028071030686270725,,,,,,,,,,,,,157505232480,70.31861056614403,2310.1613766908667,1627.0063900345644,17935067456.0,79.83387144568371,64.36445692326072,63.90297110833583,16451680.0,65.08289984375229,0.02147581888487357,0.05683193656877157,,,,,,,,,,,,
2017-12-15,631016388.0,73.69706028647265,0.03366887247287749,0.030636027196024228,,,,,,,,,,,,,171815232096,73.47560015271188,2346.973746619142,1623.315711968608,15176357440.0,77.39142187637555,70.44778492682673,65.11977848968975,29663480.0,66.65804557718587,0.02534090210405132,0.06077154326208363,,,,,,,,,,,,
2017-12-16,1212068420.0,86.15239877169182,0.05163921698932267,0.05186832523850295,,,,,,,,,,,,,184555831904,77.51118215548279,2491.9011162595943,1681.1239845217472,17342047552.0,78.13666821575549,75.34929968027643,62.36770054306453,43523180.0,69.16863195817534,0.029723620130221534,0.060679890344452245,,,,,,,,,,,,
2017-12-17,1840211396.0,89.25691779566188,0.07377305022470124,0.06812189140773736,,,,,,,,,,,,,171241231968,75.06172213318824,2548.6037747313494,1624.5016251320726,19489437504.0,79.60003406031542,80.22669886085714,60.0925332719612,63558780.0,76.28296680129297,0.03889751612061754,0.06506339993766967,,,,,,,,,,,,
2017-12-18,2093674404.0,89.37967544701158,0.09068743457747747,0.06721900211742751,,,,,,,,,,,,,156401732192,74.87164305120106,2561.8629548761,1563.5614235563653,22738667584.0,83.36693367166762,89.09034333289424,65.55297598968696,81779180.0,77.5502870852082,0.04702269756898131,0.06576945740007183,,,,,,,,,,,,
2017-12-19,2373305412.0,89.69919531161418,0.10394898954370446,0.06934770024095087,,,,,,,,,,,,,139507232352,65.84347064772149,2436.36102530431,1597.445320263229,26835217472.0,84.67978764522724,97.58642383123083,68.65787736532764,95033980.0,77.87746753247725,0.053207616045030326,0.06854001007696528,,,,,,,,,,,,
2017-12-20,2190381412.0,80.67832483648465,0.10955501724992175,0.0716213292742441,,,,,,,,,,,,,117357532768,59.219366400149504,2218.36312275172,1623.400690580656,22865277504.0,82.98374935734904,102.51360461581623,70.69788796863863,84552780.0,63.06853045077648,0.05213736565089877,0.0703460096319366,,,,,,,,,,,,
2017-12-21,2027455412.0,79.10243966041055,0.1120366052023456,0.07116839649063378,,,,,,,,,,,,,100840932960,54.97160250322171,1956.7378981991005,1683.5605238663404,26434337600.0,83.07702091729321,105.36339381863206,72.41349956239976,96583380.0,68.11914934119291,0.05481223591763601,0.07307370772956448,,,,,,,,,,,,
2017-12-22,1876482420.0,67.08234785916756,0.10706413278074184,0.082584858195025,,,,,,,,,,,,,78642933344,46.37776688062482,1572.2230698486255,1926.2445105422062,21456627520.0,57.83141719253876,94.73249459774479,93.56424555342542,111563180.0,68.35367719516785,0.05648998169859615,0.0830385381370661,,,,,,,,,,,,
2017-12-23,1965347420.0,67.59810677855764,0.10249680997659089,0.08010647021773899,,,,,,,,,,,,,91728933472,50.07646973922498,1322.2422745828862,1911.0600985504855,23936967488.0,61.65336144841953,88.87588438675664,93.11132441605163,135618180.0,78.34061981544237,0.06919048250695897,0.10438548276333903,,,,,,,,,,,,
2017-12-24,1897975116.0,63.839167118624886,0.09583599859537167,0.07905802121499281,,,,,,,,,,,,,80156633696,46.96578774954652,1049.6243294720316,1915.1040886954368,21636417600.0,58.421157540451134,81.2611729098868,94.4848904607746,120434980.0,72.83854499254475,0.07567871992803643,0.11000133230843152,,,,,,,,,,,,
2017-12-25,2020169116.0,66.06891120072669,0.09162598301629271,0.07884151927297503,,,,,,,,,,,,,90821333600,47.42419118051564,832.1142505770913,1838.0036407633932,24128177728.0,64.16720457579535,80.08771686319699,93.87369999868152,112694430.0,66.50148296829272,0.07653096637242607,0.10855639583967333,,,,,,,,,,,,
2017-12-26,2115065116.0,67.07372295945197,0.08824876935228548,0.07340516619382968,,,,,,,,,,,,,104275633760,55.87245940900052,817.6010789826014,1897.6632376245539,26329337664.0,64.75276490349864,78.89399924551014,87.07182804568836,123147330.0,67.88987066850736,0.07788113427108279,0.10906905776651685,,,,,,,,,,,,
2017-12-27,2032997612.0,64.63974690007183,0.08345725528736458,0.06903754746167663,,,,,,,,,,,,,91788033632,54.679867892835055,776.0685404194501,1889.5569724558486,24229307712.0,63.224089175651066,76.18265776010503,83.44864182315078,117081940.0,65.50152374394628,0.07678144889011523,0.10517544907085882,,,,,,,,,,,,
2017-12-28,1950733812.0,63.51498101790323,0.07823561587693023,0.06723849244638208,,,,,,,,,,,,,79451533920,49.33312990058422,636.4055140190376,1895.7113338040137,21840157760.0,59.66186688005389,71.13057601688399,81.31697344161695,122540350.0,65.59943651586448,0.07514027930359451,0.10237090613024939,,,,,,,,,,,,
2017-12-29,2217136820.0,73.01227894635949,0.08295314203460052,0.0758080417012327,,,,,,,,,,,,,92477034080,49.547456750271294,523.6951184422887,1803.3402004236123,24489127744.0,61.17370625290475,67.68352863480538,77.23617941776776,116782820.0,62.356716679025034,0.07137488147060456,0.09786251329401889,,,,,,,,,,,,
2017-12-30,2862292788.0,78.4694765326302,0.09447433500187585,0.09881013638631879,,,,,,,,,,,,,78024434272,42.85413882456804,293.48959349250254,1856.186258506251,21301347648.0,56.19936956699312,61.31301282038703,76.37095991349098,125909010.0,70.14883834121366,0.07557105207551651,0.10335576066094421,,,,,,,,,,,,
2017-12-31,3168239796.0,81.42880504271798,0.108842100686463,0.1004494250433717,,,,,,,,,,,,,90160733792,48.181573067563164,205.8460827619856,1832.7477107806258,23855617600.0,60.00453652626435,58.77222296257992,73.75676431276688,135871090.0,71.1432235215656,0.07922784716357245,0.10192238863156242,,,,,,,,,,,,
2018-01-01,3318425796.0,81.73005739192544,0.11957345152843302,0.09621548240933483,,,,,,,,,,,,,79869533792,46.256416575387334,95.01145241813902,1749.6429592338131,26451377728.0,61.45765069369285,57.38082255745064,70.43368797914644,147377390.0,77.92199077841009,0.09172076784200223,0.10791865208011271,,,,,,,,,,,,
2018-01-02,3608137796.0,83.46795978496071,0.13092065165200967,0.09627293573814928,,,,,,,,,,,,,96716133984,51.76500295806993,112.78243372731049,1802.778663310432,32234727488.0,69.77037971211288,64.55553764804085,77.63872006013806,134706290.0,69.90424344552922,0.09568897973253565,0.1149887849533087,,,,,,,,,,,,
2018-01-03,4265535812.0,89.43163223384204,0.1620170712586878,0.11735484326182277,,,,,,,,,,,,,113588034144,52.62892605806503,142.88243675469857,1695.3307774481386,37327887424.0,73.99863774042403,75.68531692628551,80.47685000724925,143326690.0,70.31398006859358,0.09830220511289,0.11100140300186212,,,,,,,,,,,,
